Number,	Size,	Chunk Offset,	File,	SHA-256 Hash
516,	2000 B,	2568688,	Pizigani_1367_Chart_1MB (1).jpg,	aa30f9729b100c8de69ceaf4c4671f8c59eb3e8bdb57f24a42a8b2a825a55e56
517,	2000 B,	2570688,	Pizigani_1367_Chart_1MB (1).jpg,	5cc2a14ba8fb8228a161b0433acb032878e7c1754be1a1d5a30650f950347121
518,	2000 B,	2572688,	Pizigani_1367_Chart_1MB (1).jpg,	1820ceecf8b105a2f28c450785024eecc011d643e025891cec76cda96954f6a4
519,	2000 B,	2574688,	Pizigani_1367_Chart_1MB (1).jpg,	3353306b5cbf1283b067d81347a60d61aefbac0fb05c835ea1b4f0f874d38769
520,	2000 B,	2576688,	Pizigani_1367_Chart_1MB (1).jpg,	5b06f6554a2b314c1c07504f80df3028cd30b9a00cd8eeab32964bb2a5118878
521,	2000 B,	2578688,	Pizigani_1367_Chart_1MB (1).jpg,	78c81c1eed9d99ad020cb23977371753f34cefacf8207bab3c93ca412dac8fa9
522,	2000 B,	2580688,	Pizigani_1367_Chart_1MB (1).jpg,	d0f83e1b40aefca3539e0191cb65c680901b6ea6371df94275402420de089ea7
523,	2000 B,	2582688,	Pizigani_1367_Chart_1MB (1).jpg,	2641b1dbcdcdc8854402ceec4524c7f983cdc1818b6c6696967b1d5788f33f71
524,	2000 B,	2584688,	Pizigani_1367_Chart_1MB (1).jpg,	5e8e72609dc1c55e2c5fbfb9dd147d9e28539d6f4b8c2026c035bdc944ff123b
525,	2000 B,	2586688,	Pizigani_1367_Chart_1MB (1).jpg,	c6b5b91707beaeb5989db9244ccbb841c58b8f8f02cd13fc02bdf91016d9422a
526,	2000 B,	2588688,	Pizigani_1367_Chart_1MB (1).jpg,	23037e481aa0864f2a10ee5f91f639a794205b14b70b47d92b96ee51f8c5916f
527,	2000 B,	2590688,	Pizigani_1367_Chart_1MB (1).jpg,	2f5a97ab39a2145bf3c632360548a5e7dabd2cc75fc8f0d0de210caac12f6269
528,	2000 B,	2592688,	Pizigani_1367_Chart_1MB (1).jpg,	5a90ef09e21c53c45645ae1b861df3b5ad234366647e4a1953ccca31693df9c1
529,	2000 B,	2594688,	Pizigani_1367_Chart_1MB (1).jpg,	49b4f140bc549400e6bcc181544b6a211b4b8fc45e5d5de70081452c6c7d607c
530,	2000 B,	2596688,	Pizigani_1367_Chart_1MB (1).jpg,	27709c4e5fe279e4ce496a4bb0d26712afab4e4d7de83c113eb8855ad8a63d75
531,	2000 B,	2598688,	Pizigani_1367_Chart_1MB (1).jpg,	19eff2b9b482ca9c57a953136b78a9771db4288fac589e144378ce2d11fbb644
532,	2000 B,	2600688,	Pizigani_1367_Chart_1MB (1).jpg,	e22aa395dc4a6940de886874c9f2536c04393fd3f1041f9de6a3a379aa98d16f
533,	2000 B,	2602688,	Pizigani_1367_Chart_1MB (1).jpg,	a926e9113365757e9e377fded03d197b91efd463a9cb62393f1233c741cc47f8
534,	2000 B,	2604688,	Pizigani_1367_Chart_1MB (1).jpg,	be9a315bc84321765c82bc7e67535de5a1f2823a6fec1be6631ef18515c7d487
535,	2000 B,	2606688,	Pizigani_1367_Chart_1MB (1).jpg,	1f658580361f8363daef7e924de436f8e605243e6f7402b310c46fcd1456b879
536,	2000 B,	2608688,	Pizigani_1367_Chart_1MB (1).jpg,	182fcb1526f37672552229287180778fd938cbd8698c3be88435bafa7eaaff66
537,	2000 B,	2610688,	Pizigani_1367_Chart_1MB (1).jpg,	dc5582a5470c7390aa323810945cfa89ced8ea12e0fd253f6fd38eed53a623ed
538,	2000 B,	2612688,	Pizigani_1367_Chart_1MB (1).jpg,	f28333a918d5200881d6119d73ce07aa3cddb1dd945670047bb5670351c8a4e2
539,	2000 B,	2614688,	Pizigani_1367_Chart_1MB (1).jpg,	590bcb1bfe8bbb3a0bcb5865a477fd0f3124aad3383ae565b651fb34ba8f68ab
540,	2000 B,	2616688,	Pizigani_1367_Chart_1MB (1).jpg,	bfdbddbead55ce90a76302d6dd33e7b76346c40557f72684d80e2f9dd0aebe12
541,	2000 B,	2618688,	Pizigani_1367_Chart_1MB (1).jpg,	9891c51979b8cc5df929df990a2c9756bf043d3589d9a16d9c0224836f4e4901
542,	2000 B,	2620688,	Pizigani_1367_Chart_1MB (1).jpg,	3432e91811749917b3549f74b8aa9cef893d1235051eb2c8fc4e47b0dee4e2f7
543,	2000 B,	2622688,	Pizigani_1367_Chart_1MB (1).jpg,	e70f7465a6fc688f22568d867abac4405ef9978df5cfdb8211416a5f253e7c09
544,	2000 B,	2624688,	Pizigani_1367_Chart_1MB (1).jpg,	f45b7c505267af945c3a011b82c6770cd51cb9b435be123c3290352dba8da795
545,	2000 B,	2626688,	Pizigani_1367_Chart_1MB (1).jpg,	84f91e5e1efba3d802921c76069a7ef7fe1f5e4cb8f800034819719fc79a0a97
546,	2000 B,	2628688,	Pizigani_1367_Chart_1MB (1).jpg,	474cf474f479a847149c1f48395afc96b5634916b360617edad79a65181b128d
547,	1857 B,	2630688,	Pizigani_1367_Chart_1MB (1).jpg,	571aaedac4d45f74cd55ac8b3ee07bef80b8b965775c9dc7e1f2ecb8836af3c7
1,	2000 B,	3291011,	Pizigani_1367_Chart_1MB (2).jpg,	2d6fa76a7d4a953f18888629b6bfc37fb7219a3f3e9ebad58df5a1005985f7ca
2,	2000 B,	3293011,	Pizigani_1367_Chart_1MB (2).jpg,	4884f98fab045c5e69d64bea041be33a358399747f8f3d01cd257666739257a4
3,	2000 B,	3295011,	Pizigani_1367_Chart_1MB (2).jpg,	233f13f532219a1a0abe6c6ece8713d396c681f8649205746664b20da0a6818e
4,	2000 B,	3297011,	Pizigani_1367_Chart_1MB (2).jpg,	4ac4ee73ce0d1580038e64ef8966d023852b4d6d111a33c15e0bb8ba6b2840cc
5,	2000 B,	3299011,	Pizigani_1367_Chart_1MB (2).jpg,	398c6137d14215b1fbcdcc686e8f11202dae7710a1c9e3f9aa3f2d4665730d61
6,	2000 B,	3301011,	Pizigani_1367_Chart_1MB (2).jpg,	31f98e826eceded04d8ad6b9ec25c1a7c54b6b6eb01fbaeaa6a3f3e97c486f85
7,	2000 B,	3303011,	Pizigani_1367_Chart_1MB (2).jpg,	7a3081baa83fc85c22f475a9c153dec06a8081b59fa523277d14e9ad34d48358
8,	2000 B,	3305011,	Pizigani_1367_Chart_1MB (2).jpg,	0c141f933f4308ee19b379fe77d7446d3f2ee509c61177fa84cf35ef30a54400
9,	2000 B,	3307011,	Pizigani_1367_Chart_1MB (2).jpg,	3e18bd43c70cb2684e1fe5a75cd5018ee99b783bf456c91edca5f74d31323317
10,	2000 B,	3309011,	Pizigani_1367_Chart_1MB (2).jpg,	268f622637d04575f5904540610fbb8a2ef5f1841452aabae15db0285cac0d63
11,	2000 B,	3311011,	Pizigani_1367_Chart_1MB (2).jpg,	7aa27fea8813ab0b5b6866d8f87e26b03a298c5778eacdd3101b129ddc1de130
12,	2000 B,	3313011,	Pizigani_1367_Chart_1MB (2).jpg,	174ec1641d5d70e5d3c44418c613acd0765c3843807da120de4e656d5699e9b2
13,	2000 B,	3315011,	Pizigani_1367_Chart_1MB (2).jpg,	78f45aa4612e8f934f6455a00ffdffb01e4c06faa84bcc1252a9ba669b355194
14,	2000 B,	3317011,	Pizigani_1367_Chart_1MB (2).jpg,	7b4386d6bdfc5a3391ebd1fcc0e888075b11631436fce94084e70a9c9ad98ec8
15,	2000 B,	3319011,	Pizigani_1367_Chart_1MB (2).jpg,	16182758380dd59cc399b88a9d40af1a6338d5218a8b10b0acc985ff789f4611
16,	2000 B,	3321011,	Pizigani_1367_Chart_1MB (2).jpg,	fec89924affd663aa73def217493e17349c46cf1c1872af886a2547764020833
17,	2000 B,	3323011,	Pizigani_1367_Chart_1MB (2).jpg,	a0b6ed6fa582e20aa51e9fbd96a7da28df97b9ce49f19ab3ab501a453b60f0f0
18,	2000 B,	3325011,	Pizigani_1367_Chart_1MB (2).jpg,	159c802dcdbaa80469cada91553e2099be075add1e9a5311500eedcbfc93fb79
19,	2000 B,	3327011,	Pizigani_1367_Chart_1MB (2).jpg,	f705ed1000cb2dbb840de0f4893226740f1547f844d8105083e95d757f8ce57b
20,	2000 B,	3329011,	Pizigani_1367_Chart_1MB (2).jpg,	92798b270b1310545f82a08cb78241d448cf75fbfe665cd6fbdc5f2357887527
21,	2000 B,	3331011,	Pizigani_1367_Chart_1MB (2).jpg,	e50325334926a12a9367142482bfd4ab502c223af02d5ed34ac9ecfe24f3661e
22,	2000 B,	3333011,	Pizigani_1367_Chart_1MB (2).jpg,	42ba790db3356fe74791d693af86d80388666852c9db44c4afba55f85d421c7b
23,	2000 B,	3335011,	Pizigani_1367_Chart_1MB (2).jpg,	358484890b6b879730a25fec611dcc900dfa7ed25e1f1b16d888943bfc154c9d
24,	2000 B,	3337011,	Pizigani_1367_Chart_1MB (2).jpg,	e0f301869143ef85b2f8c27695afb96abedae6b3f733f215d78938053bfea7a4
25,	2000 B,	3339011,	Pizigani_1367_Chart_1MB (2).jpg,	9bc20f058b63da373fc3e8b5855ceea60c845dda9ca17b45d8ce1c7132de9335
26,	2000 B,	3341011,	Pizigani_1367_Chart_1MB (2).jpg,	a4e9a518088b0cc35a8f24f5f558eaa0750b8c36e35295db8b3e8d1a2071aa44
27,	2000 B,	3343011,	Pizigani_1367_Chart_1MB (2).jpg,	7d108f21ceb3b394cf8402701fa43291abf7052cf9afcef7470dd164f2432473
28,	2000 B,	3345011,	Pizigani_1367_Chart_1MB (2).jpg,	1f1d40268fcd7de6e461ddbcc7fde1c2e190cbe9068b04e0f07a2dcf8288d707
29,	2000 B,	3347011,	Pizigani_1367_Chart_1MB (2).jpg,	0bb4e47e2ed61c825f3d17f6fed14e7d55ef9f1a3e34b2cf27a5b9b0f785c4d3
30,	2000 B,	3349011,	Pizigani_1367_Chart_1MB (2).jpg,	e0600c3f8571e41b1c225f8abe71cab4ec12e5b908b66782e4c377ac817af02f
31,	2000 B,	3351011,	Pizigani_1367_Chart_1MB (2).jpg,	36df06e62cc6f870c1e214ab83372bd64bfec6ac5ccce03b690e8e8cd44b5512
32,	2000 B,	3353011,	Pizigani_1367_Chart_1MB (2).jpg,	f1f77997b4aec63c2a08f07fd47c90c4002e4676da606b6d1d4e43e1241b391b
33,	2000 B,	3355011,	Pizigani_1367_Chart_1MB (2).jpg,	01ac60b23064ac7c1d26b6fcf1efd7bb07bdc30a462ec66daae9e0b2859adc85
34,	2000 B,	3357011,	Pizigani_1367_Chart_1MB (2).jpg,	864aa419517c9518938b1d35e319331137b990ab6457361ee25844ba4fc4fc87
35,	2000 B,	3359011,	Pizigani_1367_Chart_1MB (2).jpg,	74962c78552b42284fcf5f1e0188df61ba8e698e32861b67218ed709d02e5221
36,	2000 B,	3361011,	Pizigani_1367_Chart_1MB (2).jpg,	ce66dcd42bbec837b2d5ee6fd635c0d0751868c5575a96128a9b60dad7dceca1
37,	2000 B,	3363011,	Pizigani_1367_Chart_1MB (2).jpg,	296751ce99fa1746e9aa2f1a4496145df74022f20630cae1d718d48f9ff42b0a
38,	2000 B,	3365011,	Pizigani_1367_Chart_1MB (2).jpg,	b39f141ca545f9ed103e1d90af42daa1b6233cbe694d69e55c0c90a5c4009388
39,	2000 B,	3367011,	Pizigani_1367_Chart_1MB (2).jpg,	6b8b2b89f46ad9723324ad4706217f0008162e20a61cc9af68455f559648f54e
40,	2000 B,	3369011,	Pizigani_1367_Chart_1MB (2).jpg,	8a1ed52f8c47f595dce2e72a103dcad40077e5791f89d267e87cca6a7e85ca85
41,	2000 B,	3371011,	Pizigani_1367_Chart_1MB (2).jpg,	c407cc8c1b8e361571d9f99ea69a135202048dd96314e380115f4e907106960a
42,	2000 B,	3373011,	Pizigani_1367_Chart_1MB (2).jpg,	d7abbebbb6af63846e8c64ba7d74bc87d57e07a968cc3e98543179b77c6c67e0
43,	2000 B,	3375011,	Pizigani_1367_Chart_1MB (2).jpg,	fad0f829a341febfde337c5800376ca6123537eac27f933e63393ee477d8f811
44,	2000 B,	3377011,	Pizigani_1367_Chart_1MB (2).jpg,	6a497c36896bd2917642de11146ed00b5810913ba6f66bcc21c9102dee7308f0
45,	2000 B,	3379011,	Pizigani_1367_Chart_1MB (2).jpg,	b057d53cfa44b99678b507ef89251d0f30762ee72c8520de0bb65fc14af8492f
46,	2000 B,	3381011,	Pizigani_1367_Chart_1MB (2).jpg,	2ec5fbc67084321f25f337d8a30d1fb17a772745ef60bdb840aea9ce9e537d29
47,	2000 B,	3383011,	Pizigani_1367_Chart_1MB (2).jpg,	4ca322f75b194da56615c170a1c7126ce6dc06d2b16eb41bce0ea16200d566fc
48,	2000 B,	3385011,	Pizigani_1367_Chart_1MB (2).jpg,	1c2e5e917560fbb6d832bc8d28e54458b8d4f090f6b2b75ee2b0d2de581be6b6
49,	2000 B,	3387011,	Pizigani_1367_Chart_1MB (2).jpg,	bcf9496aede510415e707850b372b64a8779c244d2c17c74ebf73247784df139
50,	2000 B,	3389011,	Pizigani_1367_Chart_1MB (2).jpg,	593dad580f1525a4d8e41b9c78948256eac2ac8396cbd5d7935e17c01e31a84a
51,	2000 B,	3391011,	Pizigani_1367_Chart_1MB (2).jpg,	ae3e545f12e70732cfe9a8f52987400160b12544e908e055906be76ca079b740
52,	2000 B,	3393011,	Pizigani_1367_Chart_1MB (2).jpg,	7150900ebd5c603eca70c94dbc5a6c725d69e80ac83be18105ed11e063ee1cbd
53,	2000 B,	3395011,	Pizigani_1367_Chart_1MB (2).jpg,	446c952c4e8edaebe05641e1d18a207e5d06853fdb9d37072a021a3938e601bf
54,	2000 B,	3397011,	Pizigani_1367_Chart_1MB (2).jpg,	5e2c2d51368cc646a7cb98d18451f0063c4bc1d715ac267ccaccce8d8b265412
55,	2000 B,	3399011,	Pizigani_1367_Chart_1MB (2).jpg,	1e611d8f355993b29180da80181d03b656ccbdb19d5abe31ea19f909b1277d61
56,	2000 B,	3401011,	Pizigani_1367_Chart_1MB (2).jpg,	d7305c82428dc295b0438e0a14b7923215ec6bdb5bceb0882a45ac29f31f8b79
57,	2000 B,	3403011,	Pizigani_1367_Chart_1MB (2).jpg,	14a2ac49687c846507d13805b5810e712e0d3d74ce9b705c7a41bcfb964b6c49
58,	2000 B,	3405011,	Pizigani_1367_Chart_1MB (2).jpg,	8cba8b90a761e50457798bbabd617d92202b6c7165461dcd0b2458beda892eb0
59,	2000 B,	3407011,	Pizigani_1367_Chart_1MB (2).jpg,	8ae30b57728defd20d2c8db12dbfa27b8ec2db0cb58b93f8485d206838cae5c8
60,	2000 B,	3409011,	Pizigani_1367_Chart_1MB (2).jpg,	cbaa0d11bd60e7d8d6a483e21ace53cad0f7fae75e44d8df7d08560607ea7e08
61,	2000 B,	3411011,	Pizigani_1367_Chart_1MB (2).jpg,	cacf7e862464ccc763c5445d339771a76e34d3d7986a6a0ebefe2ca0bcd986dc
62,	2000 B,	3413011,	Pizigani_1367_Chart_1MB (2).jpg,	3d9271705dc72b916ca6e73967ae78905f9c3b7b4deaa977c7812b397d693c90
63,	2000 B,	3415011,	Pizigani_1367_Chart_1MB (2).jpg,	04eedbd3956343cf726a08af0cfd57e08b10b859681a74cb65b5d5b46eacf1c9
64,	2000 B,	3417011,	Pizigani_1367_Chart_1MB (2).jpg,	c55f3c220355572e2d09c64b6e87f6e8a3b69f9dfe3d0dca4c0286a8dcc6eb71
65,	2000 B,	3419011,	Pizigani_1367_Chart_1MB (2).jpg,	34d87b5d54f8be0bf242ed1d3bbb073c908e722c20e04cf4b86ed18b93b4a5e6
66,	2000 B,	3421011,	Pizigani_1367_Chart_1MB (2).jpg,	0366a351f61f264bfb11540e7a141a65b869a2a5d0d94cbf83e7f92bacb86c3f
67,	2000 B,	3423011,	Pizigani_1367_Chart_1MB (2).jpg,	f9c048426e5908d9765b87c946abee4e608373170a23e3e01f0d98861d749356
68,	2000 B,	3425011,	Pizigani_1367_Chart_1MB (2).jpg,	c43d88ee517e38c4bbe98394a830e030758d3b6dae9095f410699c8539f1d0c8
69,	2000 B,	3427011,	Pizigani_1367_Chart_1MB (2).jpg,	8d313f5b0521c9387838ab8b94f715ce69369b364f5005ea0aeed8b8616f1bf0
70,	2000 B,	3429011,	Pizigani_1367_Chart_1MB (2).jpg,	21145881209b46f8a13534417afaec97ee86a66d86762c548ac2ec11349669a1
71,	2000 B,	3431011,	Pizigani_1367_Chart_1MB (2).jpg,	4c24add7400d36e82fa7847500f398d2179df76ea64821e1ab81545222efcd54
72,	2000 B,	3433011,	Pizigani_1367_Chart_1MB (2).jpg,	38f11b6c4471fcbc635fb2e6a151b1816bf190085132e7f4f549062edb8ffa02
73,	2000 B,	3435011,	Pizigani_1367_Chart_1MB (2).jpg,	06d1bd7dcd1b39680e9ebefb0f379ddda5468868db2acc0037e8be60c865e1df
74,	2000 B,	3437011,	Pizigani_1367_Chart_1MB (2).jpg,	97001fa426ab95995b8806a014801916c3debed37811d0aa4faf145c68517f8b
75,	2000 B,	3439011,	Pizigani_1367_Chart_1MB (2).jpg,	eb02f3908268ebfc1451ea1e15618d7dd29f04a6a2997cd59872976e8a08125a
76,	2000 B,	3441011,	Pizigani_1367_Chart_1MB (2).jpg,	604c79e4f7213cf241d6a75900449878fa89b4ae113893cfcbfee373f730fe6d
77,	2000 B,	3443011,	Pizigani_1367_Chart_1MB (2).jpg,	5a6b223a744a684dc16b52dbe2780e5636b2fecb4c0578fea71591cbc05e78e1
78,	2000 B,	3445011,	Pizigani_1367_Chart_1MB (2).jpg,	a50106a52b122a63de9d16fd3159f22d5abd3783b1ae0900080ccaea51be9d7a
79,	2000 B,	3447011,	Pizigani_1367_Chart_1MB (2).jpg,	ac4c18bc912f9dae104ba41565375d2df9dffc463c93ab0206d3e377fc7c94aa
80,	2000 B,	3449011,	Pizigani_1367_Chart_1MB (2).jpg,	3d6f8dd7c9011e153ce17b5d68bad62a3247e047c79d17eb414a68051ae39ed2
81,	2000 B,	3451011,	Pizigani_1367_Chart_1MB (2).jpg,	393643e869cd46a79dead826d540561f297470fb11f701b3a13861893907533f
82,	2000 B,	3453011,	Pizigani_1367_Chart_1MB (2).jpg,	e92d5d48398aad6e19e2cd2243c0c363bb35caa3fe95ded1d5671f938a45e74e
83,	2000 B,	3455011,	Pizigani_1367_Chart_1MB (2).jpg,	461ffab887b19ef7b8449a4f20b09fbdc5a4aa84ae6c1a101b6151beb102f3b5
84,	2000 B,	3457011,	Pizigani_1367_Chart_1MB (2).jpg,	31707f9413297035ef7a1e6fc166e460a5590cde0b94295d670ae7f1aa0a98be
85,	2000 B,	3459011,	Pizigani_1367_Chart_1MB (2).jpg,	6af228eaf6c6f3126250c0f8878c85b793878ab48c25ef99b755131078cfd2da
86,	2000 B,	3461011,	Pizigani_1367_Chart_1MB (2).jpg,	83e6469d9614e00a10fac699b9ebbf859c6d5789a095283ed45e938ddba8b02e
87,	2000 B,	3463011,	Pizigani_1367_Chart_1MB (2).jpg,	2637c2bb1addca886b8e432c2a59e24717af5755e354927164defdb3e8d8aae8
88,	2000 B,	3465011,	Pizigani_1367_Chart_1MB (2).jpg,	f14189c95d22cc3c9f4d7c6539a726358d281354df438bbbe578242daa7be895
89,	2000 B,	3467011,	Pizigani_1367_Chart_1MB (2).jpg,	72632f93ff0f3519e5df4835c99c570ffdc4a0df2e003302c5f6b6e0dda51ec4
90,	2000 B,	3469011,	Pizigani_1367_Chart_1MB (2).jpg,	0df56a3aa58663b81b6abd28c563984066261cf599d24728f17d08237edca11c
91,	2000 B,	3471011,	Pizigani_1367_Chart_1MB (2).jpg,	d2afc310f72cb5542c7cae52ceec5c9a7f8b7eefaccd6f053f81ac04ea534d4e
92,	2000 B,	3473011,	Pizigani_1367_Chart_1MB (2).jpg,	8029d0291449a859d542b892640a5f5d85bc7365a77cb9f393477ae0a1eab363
93,	2000 B,	3475011,	Pizigani_1367_Chart_1MB (2).jpg,	5cc58ec5446acebfc844f21afec732319007a19890239bcb263b4beccb35c2e5
94,	2000 B,	3477011,	Pizigani_1367_Chart_1MB (2).jpg,	87e65fec9bb292c80075eddf2d5f8d2c07d7bf23ecfcb150fb11fc545494c3f8
95,	2000 B,	3479011,	Pizigani_1367_Chart_1MB (2).jpg,	b0eec6a77f0a393db39e597fd68d158cebcfe870c48b2c7e5adf07e1b5d635e9
96,	2000 B,	3481011,	Pizigani_1367_Chart_1MB (2).jpg,	c2cb1e2e58074a1432a37280435893d277eb014da9a8b9053923d1830648a5db
97,	2000 B,	3483011,	Pizigani_1367_Chart_1MB (2).jpg,	d5831e3b9be815109612e3d016267cf6951426c9027a0c21eece52add1af5099
98,	2000 B,	3485011,	Pizigani_1367_Chart_1MB (2).jpg,	39822cc78c25be2c2dffba8a06b2b5bb7252162e615242ebf023d4969f8202ed
99,	2000 B,	3487011,	Pizigani_1367_Chart_1MB (2).jpg,	e5c55b13a70e08de08b521d742328f5de07cd9be233f135f5ce0b28934cef40b
100,	2000 B,	3489011,	Pizigani_1367_Chart_1MB (2).jpg,	25723dc7c530be1fa6cfd973f4ba002bece0f13bce1bb8bcead338812b3ccb67
101,	2000 B,	3491011,	Pizigani_1367_Chart_1MB (2).jpg,	b55d3c75a8cdab30d8abd521f002841be5a38a807b39abfa400c1f5df1f45a7f
102,	2000 B,	3493011,	Pizigani_1367_Chart_1MB (2).jpg,	9c726d23d51e279b7e74b9ef0fc16cc6227f8e6fff46b019e3eb938ea463fa13
103,	2000 B,	3495011,	Pizigani_1367_Chart_1MB (2).jpg,	1621146fe2335c4f20001312b392a29cf738cdce11ecd1bd56046e56e7805d75
104,	2000 B,	3497011,	Pizigani_1367_Chart_1MB (2).jpg,	44ba14a2c8af4f93f7732bc2705627fb2a69d573d30a5c4befecdbd040654d80
105,	2000 B,	3499011,	Pizigani_1367_Chart_1MB (2).jpg,	7c70a2c8924ff88364849018ec57ffbe6f68d2b52a1d9b1a33db5ddc90c509e0
106,	2000 B,	3501011,	Pizigani_1367_Chart_1MB (2).jpg,	e8f34199f105e0affba77d3c75c26e7f7143e949424b197422344f421cc1a4f3
107,	2000 B,	3503011,	Pizigani_1367_Chart_1MB (2).jpg,	b3f21c8f3d9d5e61bcb08ba5f4928f4ff78d477eae1b7fd34ca2a95e9cfd506f
108,	2000 B,	3505011,	Pizigani_1367_Chart_1MB (2).jpg,	10dd6bb4a33442af0094f9d1e712a62a344d3e1ca90bbc73d0cdbeb911e0a741
109,	2000 B,	3507011,	Pizigani_1367_Chart_1MB (2).jpg,	9fc95ea363a11c0083b84455915f678501a17c875cf335840fe0209945db978e
110,	2000 B,	3509011,	Pizigani_1367_Chart_1MB (2).jpg,	3ac70d7c921b9c09dc521f29157685bb9b40ff04906421bcb893422924625597
111,	2000 B,	3511011,	Pizigani_1367_Chart_1MB (2).jpg,	2cde62392fa1824133857e79d69adf2b177bd6a7a195ab67ef80a556078c6662
112,	2000 B,	3513011,	Pizigani_1367_Chart_1MB (2).jpg,	99d98f00c818beda6c5ed7379e59da36f977acd1a6c738e624b081f70de843ea
113,	2000 B,	3515011,	Pizigani_1367_Chart_1MB (2).jpg,	5886df38d9fa9365cabc5dbad289f974dfae7bec5d370dd7991dc3546654c940
114,	2000 B,	3517011,	Pizigani_1367_Chart_1MB (2).jpg,	30eb0a1be4b9c08745e404d8301f8c7bc1125ae5375b643ec68e1f80e104349c
115,	2000 B,	3519011,	Pizigani_1367_Chart_1MB (2).jpg,	248a059f385c5b21e477b9b2fa3161cb81d27e7cbf0a17b412e560d713c91d26
116,	2000 B,	3521011,	Pizigani_1367_Chart_1MB (2).jpg,	ddde67d1da063ec1024479fd2b4a6436ba7bb29c99146214fec42febf6b25cad
117,	2000 B,	3523011,	Pizigani_1367_Chart_1MB (2).jpg,	56d58c51964bc75ed3461c1e0d8de25804d5f9f140b54e7d0d5b14e837c34cec
118,	2000 B,	3525011,	Pizigani_1367_Chart_1MB (2).jpg,	34f62e31a912761505d2ba4aaea9639bf7a13a95ec5afd5047f11083296a4c6b
119,	2000 B,	3527011,	Pizigani_1367_Chart_1MB (2).jpg,	db1b8dc7cc25d2f07f780778f675268fa713a3703a7b0e25908274a9fef3d6a5
120,	2000 B,	3529011,	Pizigani_1367_Chart_1MB (2).jpg,	32942196b2c503ff919ac886fb0c1348ac2265cd108304aad94bb3fcd941bbad
121,	2000 B,	3531011,	Pizigani_1367_Chart_1MB (2).jpg,	4f32ea766d9ee3a270ef7d05b6ade44f935215a9bd97efe63a2697ddf009a6ab
122,	2000 B,	3533011,	Pizigani_1367_Chart_1MB (2).jpg,	f7e853c70427ebe5d340f5ee1a6e0f6c43acb767247fe5ebdfa961d9ed58f09c
123,	2000 B,	3535011,	Pizigani_1367_Chart_1MB (2).jpg,	cce19a5ae04f9bc42eac1e007783739edcb1715fdb20d85fe3bcee7f0f582d7b
124,	2000 B,	3537011,	Pizigani_1367_Chart_1MB (2).jpg,	82dd21cf00295608bb7d85825f901ae5bbf9856475eb65685550c7f3b84b7c79
125,	2000 B,	3539011,	Pizigani_1367_Chart_1MB (2).jpg,	a4630c6a365bff2099663decdbefb56731b1ee332e4248357467645a27aa59fa
126,	2000 B,	3541011,	Pizigani_1367_Chart_1MB (2).jpg,	ce21112714ce0e88d59f1f2dce445f36070f2d6be87c2224172856e313dc5a97
127,	2000 B,	3543011,	Pizigani_1367_Chart_1MB (2).jpg,	7cbc4c1dad78ebe0f175c0b0b3179f3893e7e34e6a77bcdb6698883708ed23a5
128,	2000 B,	3545011,	Pizigani_1367_Chart_1MB (2).jpg,	9e5cc357bf0fe132964a147614069f9fb52156b0b4d79116e187291d73900b35
129,	2000 B,	3547011,	Pizigani_1367_Chart_1MB (2).jpg,	bb53f855a368ec6aab1959f818a6ddddba049de77fdcac79fc021932c94c03cb
130,	2000 B,	3549011,	Pizigani_1367_Chart_1MB (2).jpg,	0625bbb06bb859e08df16ee1281ed5420e8a8e17e21fcac68cdbda1f8cbd3152
131,	2000 B,	3551011,	Pizigani_1367_Chart_1MB (2).jpg,	3beaabcd1e27665c39b27fa87033719aa396f0e0bdb88de67f97386ae6fa5985
132,	2000 B,	3553011,	Pizigani_1367_Chart_1MB (2).jpg,	f4210101a04cb6d61fcad0b9f11362666df72cec7da5b2eb2a5c070a118326a0
133,	2000 B,	3555011,	Pizigani_1367_Chart_1MB (2).jpg,	0f6f66561611cbc4006d9ac972c6b83e2e6ca1040711f395ac2dc3c19e592e45
134,	2000 B,	3557011,	Pizigani_1367_Chart_1MB (2).jpg,	de81959e47bd9efee2978108c8495dd5aa43909815dd005584b0a5349dd9f595
135,	2000 B,	3559011,	Pizigani_1367_Chart_1MB (2).jpg,	47c8b23ed0b40aa804ef1a22c1f07c20271075fab48a419d519fc9c0283d9005
136,	2000 B,	3561011,	Pizigani_1367_Chart_1MB (2).jpg,	6a71c609ddb4faeb38202f311d6ea5fdae5c316c4e3d10bbc4154271b24d1420
137,	2000 B,	3563011,	Pizigani_1367_Chart_1MB (2).jpg,	df7c689b405d3d1d14f7cb5485cb3a23842f546e003fbabcdd60066a1c4ac551
138,	2000 B,	3565011,	Pizigani_1367_Chart_1MB (2).jpg,	565ee2de868f3f472f25d57aafc30a05af8445fbc667935234e0458db9ed723c
139,	2000 B,	3567011,	Pizigani_1367_Chart_1MB (2).jpg,	0b2a65438bc92b110ee92617511ee58c1b1c5aa513ebd1acb10d12b200de9ab6
140,	2000 B,	3569011,	Pizigani_1367_Chart_1MB (2).jpg,	52bf1020b72eefc6bb667b557a430aa456841e0f6c645a991884c2f11fab6e87
141,	2000 B,	3571011,	Pizigani_1367_Chart_1MB (2).jpg,	c5ffdfa6ea56b184a062991783beecaa308ff8d1c5c7911beee6948bd48b6a21
